"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"HSBP1",6.85013451029676e-30,0.352541117006062,0.493,0.205,1.80377741925134e-25,"9","HSBP1"
"AUP1",8.36842903619767e-30,0.428328402107207,0.319,0.105,2.20357473381157e-25,"9","AUP1"
"PPP4C",8.90035398120483e-30,0.372431548559823,0.296,0.093,2.34364121033085e-25,"9","PPP4C"
"SNHG161",9.07536135704843e-30,0.268429240082223,0.424,0.162,2.38972415253799e-25,"9","SNHG16"
"WASH3P",1.27560038453401e-29,0.367936439824382,0.299,0.094,3.35891093255496e-25,"9","WASH3P"
"SRSF9",1.28261380569128e-29,0.396433626788841,0.444,0.179,3.37737867314628e-25,"9","SRSF9"
"PSME1",1.37331983327495e-29,0.329064743568771,0.378,0.137,3.6162257849796e-25,"9","PSME1"
"SMAD2",1.50999348151845e-29,0.318942936002571,0.359,0.126,3.97611483553437e-25,"9","SMAD2"
"UBC1",1.60026783697664e-29,0.602985709542716,0.845,0.478,4.21382526832688e-25,"9","UBC"
"INSR",2.50419866173568e-29,0.363364831222822,0.253,0.072,6.5940559160824e-25,"9","INSR"
"DYNC1LI2",3.35674118871464e-29,0.329039597727725,0.355,0.125,8.8389708981234e-25,"9","DYNC1LI2"
"SCAF111",3.53475117255308e-29,0.349200595004993,0.378,0.139,9.30770678756677e-25,"9","SCAF11"
"UBE2H",4.27519512973357e-29,0.279441442175278,0.362,0.131,1.12574438156144e-24,"9","UBE2H"
"PRR13",4.88163685249626e-29,0.357395235244875,0.444,0.18,1.28543261599932e-24,"9","PRR13"
"GADD45B",5.26904284068246e-29,0.602975626053859,0.312,0.103,1.3874443608085e-24,"9","GADD45B"
"RPS27L2",5.32482244121674e-29,0.469111304745907,0.421,0.165,1.40213224522119e-24,"9","RPS27L"
"AKT2",5.5899461170983e-29,0.416942945800079,0.286,0.089,1.47194461155432e-24,"9","AKT2"
"TMEM127",5.72010660974695e-29,0.460867744917754,0.296,0.095,1.50621847247857e-24,"9","TMEM127"
"MARCKS1",5.8135957342313e-29,0.287690575300962,0.454,0.182,1.53083602873779e-24,"9","MARCKS"
"GATAD2A",5.95041164114282e-29,0.372179763848974,0.26,0.077,1.56686239334573e-24,"9","GATAD2A"
"SLC35B2",6.21281643269088e-29,0.386289000154966,0.329,0.112,1.63595882305616e-24,"9","SLC35B2"
"LPGAT1",6.28590372395789e-29,0.360480440108852,0.263,0.078,1.65520416859259e-24,"9","LPGAT1"
"NDUFB101",6.53628325499959e-29,0.284541994869832,0.434,0.169,1.72113410670649e-24,"9","NDUFB10"
"SPAG7",6.77015340844974e-29,0.40125684499673,0.336,0.116,1.78271679551299e-24,"9","SPAG7"
"MSMO11",7.36630056677254e-29,0.440584628640417,0.289,0.092,1.93969426524255e-24,"9","MSMO1"
"TSPAN141",1.6260772428524e-28,0.303266115585732,0.378,0.14,4.28178659587895e-24,"9","TSPAN14"
"RNF10",1.67759897536295e-28,0.294239930766685,0.391,0.148,4.41745362192573e-24,"9","RNF10"
"LEPROT1",1.82726814011627e-28,0.256885621700129,0.352,0.125,4.81156246655417e-24,"9","LEPROT"
"MYO101",1.83542744998368e-28,0.301788031011676,0.349,0.122,4.83304756129702e-24,"9","MYO10"
"RAB5B",1.87514639043647e-28,0.341812539184429,0.418,0.163,4.93763547529731e-24,"9","RAB5B"
"CCT6A",2.15763424589618e-28,0.303930465207179,0.303,0.097,5.68148249629382e-24,"9","CCT6A"
"MRPS16",3.22005844781659e-28,0.390161374128856,0.329,0.114,8.47905790479065e-24,"9","MRPS16"
"HPCAL1",4.03813864106388e-28,0.288460162209256,0.257,0.076,1.06332266696494e-23,"9","HPCAL1"
"LINC00511",5.72701129299917e-28,0.419342317326868,0.316,0.106,1.50803661367254e-23,"9","LINC00511"
"YBX11",6.17798970258766e-28,0.345779680302442,0.691,0.352,1.62678824848538e-23,"9","YBX1"
"SKP11",6.31412521433735e-28,0.321589353257826,0.477,0.2,1.66263545143931e-23,"9","SKP1"
"RPN11",6.75541668652909e-28,0.36446305110082,0.299,0.097,1.77883632189684e-23,"9","RPN1"
"EWSR11",7.42855791833498e-28,0.259149342141874,0.359,0.128,1.95608787105597e-23,"9","EWSR1"
"CCT5",7.87938853740877e-28,0.305894732154485,0.26,0.079,2.07480058967048e-23,"9","CCT5"
"TRIM562",9.06400435688867e-28,0.404541035892591,0.461,0.191,2.38673362725592e-23,"9","TRIM56"
"TMUB11",1.10642526758285e-27,0.291561274006,0.345,0.123,2.91343901459917e-23,"9","TMUB1"
"ERF",1.28669736656922e-27,0.279165070330976,0.27,0.083,3.38813150565006e-23,"9","ERF"
"PACS1",1.34011017295083e-27,0.296089158859384,0.28,0.088,3.52877810741412e-23,"9","PACS1"
"SERPINB1",1.71741781750501e-27,0.32068814298102,0.368,0.137,4.52230459705419e-23,"9","SERPINB1"
"NDUFA10",1.95576059147601e-27,0.350365971109151,0.336,0.118,5.14990878947463e-23,"9","NDUFA10"
"KHSRP",2.05575333216978e-27,0.381111501783535,0.388,0.148,5.41320967426947e-23,"9","KHSRP"
"SPPL3",2.22787993476363e-27,0.447952977236418,0.273,0.086,5.86645344421958e-23,"9","SPPL3"
"CMTM6",2.26440331236447e-27,0.315521689292057,0.428,0.175,5.96262680211813e-23,"9","CMTM6"
"TSC22D11",2.39913033868083e-27,0.455081283104461,0.484,0.211,6.31739000781436e-23,"9","TSC22D1"
"RTN32",2.53691927321715e-27,0.312890082628055,0.345,0.125,6.68021583023541e-23,"9","RTN3"
"RPS212",2.59500408715773e-27,0.322163857124909,0.694,0.347,6.83316476230372e-23,"9","RPS21"
"MIEN1",2.63917243500402e-27,0.254750486506046,0.382,0.142,6.9494688558526e-23,"9","MIEN1"
"DHRS71",3.08168009467787e-27,0.25928443606847,0.26,0.078,8.11468002530576e-23,"9","DHRS7"
"CALM2",3.98125794484037e-27,0.25980033342779,0.655,0.319,1.04834484203537e-22,"9","CALM2"
"XRCC61",4.03917967492531e-27,0.348742498524203,0.385,0.146,1.06359679200133e-22,"9","XRCC6"
"RAB5C1",4.20302782205371e-27,0.258540292293776,0.474,0.201,1.10674128610318e-22,"9","RAB5C"
"UQCR10",4.8698195645803e-27,0.296528454776425,0.474,0.202,1.28232088774528e-22,"9","UQCR10"
"LMAN2",5.18088690688019e-27,0.257083865148416,0.48,0.203,1.36423114031969e-22,"9","LMAN2"
"LYPLA2",6.02173221313198e-27,0.416710483847314,0.332,0.119,1.58564252636191e-22,"9","LYPLA2"
"DDOST1",6.39312777560977e-27,0.356559246928955,0.513,0.223,1.68343840587356e-22,"9","DDOST"
"SMARCB11",7.15160668035446e-27,0.347273986803219,0.355,0.13,1.88316107107094e-22,"9","SMARCB1"
"EIF4G11",7.38185176200854e-27,0.330869147178122,0.51,0.224,1.94378920597209e-22,"9","EIF4G1"
"BRD4",7.66923275200792e-27,0.293075842058101,0.332,0.117,2.01946236825872e-22,"9","BRD4"
"CYTH2",7.79346945250539e-27,0.401865564977979,0.296,0.099,2.05217637623372e-22,"9","CYTH2"
"BZW1",8.23947517461319e-27,0.384350220096915,0.342,0.123,2.16961860297915e-22,"9","BZW1"
"ACO2",9.76722075130397e-27,0.302836127999351,0.329,0.118,2.57190456823336e-22,"9","ACO2"
"HMG20B",1.03938397100229e-26,0.421276326923402,0.273,0.087,2.73690587244324e-22,"9","HMG20B"
"HMGB11",1.09693078452517e-26,0.396463944158495,0.615,0.301,2.88843814181168e-22,"9","HMGB1"
"RIOK3",1.12430761138016e-26,0.342639214421463,0.257,0.079,2.96052680228623e-22,"9","RIOK3"
"POLR1D",1.15349565933773e-26,0.311136995545551,0.352,0.129,3.0373847701681e-22,"9","POLR1D"
"ELOVL5",1.19112577814782e-26,0.297907545276932,0.25,0.074,3.13647239901885e-22,"9","ELOVL5"
"SNRPD3",1.22733050501906e-26,0.455955707672958,0.306,0.105,3.23180668581618e-22,"9","SNRPD3"
"RER1",1.38303867594863e-26,0.310347317259952,0.266,0.084,3.64181744150792e-22,"9","RER1"
"TOP1",1.68542907494483e-26,0.295517999145245,0.27,0.086,4.43807184014473e-22,"9","TOP1"
"DDT",1.72042936325618e-26,0.323495699075913,0.329,0.117,4.53023459932616e-22,"9","DDT"
"GPBP1L1",1.7723162702003e-26,0.317925294074124,0.26,0.08,4.66686320269142e-22,"9","GPBP1L1"
"FAM162A1",1.89307320423477e-26,0.262418449080836,0.293,0.097,4.98484036139099e-22,"9","FAM162A"
"NAP1L4",2.12578525390096e-26,0.259204558721779,0.306,0.102,5.59761773057201e-22,"9","NAP1L4"
"IL10RB",2.43830257962136e-26,0.265830044203166,0.28,0.091,6.42053835265896e-22,"9","IL10RB"
"LPP2",2.66567798536021e-26,0.38049502131585,0.546,0.249,7.0192632710505e-22,"9","LPP"
